state,key,svn,english,translation
"NEW","logistics_stuck_stargate","2624","","Hvězdná brána není připravena ke skoku"
"NEW","logistics_status_notrunning","2624","","Aktuálně neběží žádný příkaz"
"NEW","logistics_status_travelling","2624","","Cestování do systému S*X"
"NEW","logistics_status_default","2624","","Příkaz běží"
"NEW","logistics_status_mining","2624","","Vytěženo *X R*Y"
"NEW","logistics_status_miningstacks","2624","","Vytěženo *X R*Y (*Z balení)"
"NEW","logistics_status_miningstacksfull","2624","","Vytěženo *X R*Y (*Z balení) – sklad plný"
"NEW","logistics_status_miningstackstime","2624","","Vytěženo *X R*Y (*Z balení) za T*P"
"NEW","logistics_status_miningstackstimefull","2624","","Vytěženo *X R*Y (*Z balení) za T*P – sklad plný"
"NEW","logistics_status_miningratio","2624","","Vytěženo *X R*Y (*Z/*P balení)"
"NEW","logistics_status_miningratiofull","2624","","Vytěženo *X R*Y (*Z/*P balení) – sklad plný"
"NEW","logistics_status_miningonboard","2624","","Vytěženo *X R*Y (*Z balení na palubě, požadováno *P) – sklad plný"
"NEW","logistics_status_collect","2624","","Nasbíráno *X R*Y"
"NEW","logistics_status_collectcontainers","2624","","Nasbíráno *X R*Y (*Z kontejnerů)"
"NEW","logistics_status_collectcontainersfull","2624","","Nasbíráno *X R*Y (*Z kontejnerů) – sklad plný"
"NEW","logistics_status_collectcontainerstime","2624","","Nasbíráno *X R*Y (*Z kontejnerů) za T*P"
"NEW","logistics_status_collectcontainerstimefull","2624","","Nasbíráno *X R*Y (*Z kontejnerů) za T*P – sklad plný"
"NEW","logistics_status_collectratio","2624","","Nasbíráno *X R*Y (*Z/*P kontejnerů)"
"NEW","logistics_status_collectratiofull","2624","","Nasbíráno *X R*Y (*Z/*P kontejnerů) – sklad plný"
"NEW","logistics_status_collectonboard","2624","","Nasbíráno *X R*Y (*Z kontejnerů na palubě, požadováno *P) – sklad plný"
"NEW","logistics_status_transferto","2624","","Převádění *X R*Y do L*Z"
"NEW","logistics_status_transferfrom","2624","","Převádění *X R*Y z L*Z"
"NEW","logistics_status_transfertonosupply","2624","","Převádění *X R*Y do L*Z z požadovaných *P – nedostatek nákladu"
"NEW","logistics_status_transferfromnosupply","2624","","Převádění *X R*Y z L*Z z požadovaných *P – nedostatek nákladu"
"NEW","logistics_status_buy","2624","","Koupeno *X R*Y za $*Z"
"NEW","logistics_status_buynomoney","2624","","Koupeno *X R*Y za $*Z z požadovaných *P – nedostatek financí"
"NEW","logistics_status_buynosupply","2624","","Koupeno *X R*Y za $*Z z požadovaných *P – nedostatečná nabídka"
"NEW","logistics_status_buyzero","2624","","Koupeno *X R*Y"
"NEW","logistics_status_buyzeronomoney","2624","","Koupeno *X R*Y z požadovaných *Z – nedostatek financí"
"NEW","logistics_status_buyzeronosupply","2624","","Koupeno *X R*Y z požadovaných *Z – nedostatečná nabídka"
"NEW","logistics_status_sell","2624","","Prodáno *X R*Y za $*Z"
"NEW","logistics_status_sellnosupply","2624","","Prodáno *X R*Y za $*Z z požadovaných *P – nedostatek nákladu"
"NEW","logistics_status_sellzero","2624","","Prodáno *X R*Y"
"NEW","logistics_status_sellzeronosupply","2624","","Prodáno *X R*Y z požadovaných *P – nedostatek nákladu"
"NEW","logistics_status_notlooping","2624","","Provedení dokončeno (bez smyčky)"
"NEW","logistics_status_waiting","2624","","Čekání T*X"
"NEW","logistics_status_warning","2624","","Varování"
"NEW","logistics_status_alert","2624","","Výstraha"
"NEW","logistics_log_jumped","2624","","Cestoval do systému S*X"
"NEW","logistics_log_jumpedstargate","2624","","Cestoval do systému S*X přes Hvězdnou bránu"
"NEW","logistics_log_transferto","2624","","Převedeno *X R*Y do L*Z"
"NEW","logistics_log_transferfrom","2624","","Převedeno *X R*Y z L*Z"
"NEW","logistics_log_transfertonosupply","2624","","Převedeno *X R*Y do L*Z z požadovaných *P – nedostatek nákladu"
"NEW","logistics_log_transferfromnosupply","2624","","Převedeno *X R*Y z L*Z z požadovaných *P – nedostatek nákladu"
"NEW","logistics_log_transfertofull","2624","","Převedeno *X R*Y do L*Z – cílový sklad plný"
"NEW","logistics_log_transferfromfull","2624","","Převedeno *X R*Y z L*Z – cílový sklad plný"
"NEW","logistics_log_transfertofull1","2624","","Převedeno *X R*Y do L*Z z požadovaných *P – cílový sklad plný"
"NEW","logistics_log_transferfromfull1","2624","","Převedeno *X R*Y z L*Z z požadovaných *P – cílový sklad plný"
"NEW","logistics_log_waited","2624","","Počkáno po dobu T*X"
"NEW","logistics_log_skipped","2624","","Příkaz přeskočen"
"NEW","logistics_tooltip_skiporder","2624","","Přeskočit aktuálně prováděný příkaz"
"NEW","logistics_tooltip_loop","2624","","Provádět ve smyčce"
"NEW","logistics_tooltip_controlall","2624","","[CTRL] VŠE"
"NEW","logistics_tooltip_controlfull","2624","","[CTRL] PLNO"
"NEW","logistics_tooltip_noitemrequired","2624","","Tento příkaz nevyžaduje položku"
"NEW","logistics_tooltip_extrastoggleshow","2624","","Zobrazit rozšířené možnosti pro tento příkaz"
"NEW","logistics_tooltip_extrastogglehide","2624","","Skrýt rozšířené možnosti pro tento příkaz"
"NEW","logistics_tooltip_extrastogglenone","2624","","Žádné rozšířené možnosti nejsou k dispozici"
"NEW","orders_doors","2624","","DVEŘE"
"NEW","orders_layerscope","2624","","ROZKAZY PRO KONKRÉTNÍ LOĎ"
"NEW","orders_systemscope","2624","","ROZKAZY PRO CELÝ SYSTÉM"
"NEW","order_none","2624","","Žádný"
"NEW","order_salvage","2624","","Sbírat vraky"
"NEW","order_gather","2624","","Sbírat materiál"
"NEW","order_repairhull","2624","","Opravit trup"
"NEW","order_suitson","2624","","Skafandry nasadit"
"NEW","order_exteriorwork","2624","","Práce vně lodi"
"NEW","order_weaponsactive","2624","","Volná palba"
"NEW","order_fleetlogistics","2624","","Logistika flotily"
"NEW","order_battlestations","2624","","Bojová pohotovost"
"NEW","order_mining","2624","","Těžba"
"NEW","order_autotradeactive","2624","","Automatický obchod"
"NEW","order_advancedlogistics","2624","","Mezihvězdná logistika"
"NEW","order_tooltip_salvage","2624","","Povolit dronům sbírat šrot a vraky"
"NEW","order_tooltip_gather","2624","","Povolit dronům sbírat surové i rafinované materiály (rudy, minerály, ingoty)"
"NEW","order_tooltip_repairhull","2624","","Povolit dronům opravovat trup lodi"
"NEW","order_tooltip_suitson","2624","","Přimět posádku nasadit si skafandry (jsou-li k dispozici)"
"NEW","order_tooltip_exteriorwork","2624","","Povolit posádce vykonávat práci ve volném vesmíru"
"NEW","order_tooltip_weaponsactive","2624","","Povolit zbraním zahájit palbu"
"NEW","order_tooltip_fleetlogistics","2624","","Povolit logistické přesuny mezi loděmi"
"NEW","order_tooltip_battlestations","2624","","Vyhlásit bojovou pohotovost"
"NEW","order_tooltip_mining","2624","","Povolit palbu z těžebních laserů"
"NEW","order_tooltip_autotradeactive","2624","","Povolit provádění automatických obchodů"
"NEW","order_tooltip_advancedlogistics","2624","","Povolit provádění mezihvězdné logistiky"
"NEW","action_opendoors","2624","","Otevřít všechny dveře"
"NEW","action_closedoors","2624","","Zavřít všechny dveře"
"NEW","missions_title","2624","","KONTRAKTY"
"NEW","mission_accept","2624","","Přijmout"
"NEW","mission_accepted","2624","","Přijato"
"NEW","mission_acceptonlayer","2624","","Přijmout a přidělit lodi: *X"
"NEW","mission_assignedtolayer","2624","","Přijato a přiděleno lodi: L*X"
"NEW","mission_cannotassigntolayer","2624","","Nelze přidělit lodi: *X"
"NEW","mission_episode_1","2624","","EPIZODA 1"
"NEW","mission_deliver","2624","","Doručit"
"NEW","mission_turnin","2624","","Odevzdat kontrakt"
"NEW","mission_objective_done","2624","","HOTOVO"
"NEW","mission_completed","2624","","DOKONČENO"
"NEW","mission_failed","2624","","SELHALO"
"NEW","mission_bypassed","2624","","PŘESKOČENO"
"NEW","mission_missioncompleted","2624","","KONTRAKT DOKONČEN"
"NEW","mission_paymenttitle","2624","","Platba"
"NEW","mission_paymentcash","2624","","PLATBA *X"
"NEW","mission_payment","2624","","Platba bude činit $*X."
"NEW","mission_paymentinflation","2624","","(Klient nabízí o *Xx více peněz než obvykle)"
"NEW","mission_paymentinflationpercent","2624","","(Klient nabízí o *X % více peněz než obvykle)"
"NEW","mission_contractcompleted","2624","","Kontrakt dokončen"
"NEW","mission_cannotaccept","2624","","Tuto misi nemůžete přijmout"
"NEW","mission_special","2624","","Speciální mise"
"NEW","mission_new","2624","","NOVÁ"
"NEW","mission_illegal","2624","","NELEGÁLNÍ ČINNOST"
"NEW","mission_assignedto","2624","","(Přiděleno: *X)"
"NEW","mission_recovered","2624","","ZÍSKÁNO ZPĚT"
"NEW","mission_delivered","2624","","DORUČENO"
"NEW","mission_collected","2624","","VYZVEDNUTO"
"NEW","mission_showonmap","2624","","ZOBRAZIT NA MAPĚ"
"NEW","mission_youarehere","2624","","JSTE ZDE"
"NEW","mission_courseplotted","2624","","KURZ NASTAVEN"
"NEW","mission_onroute","2624","","NA TRASE"
"NEW","mission_reward","2624","","ODMĚNA"
"NEW","mission_requires_equipment","2624","","Kontrakt vyžaduje vybavení: *X"
"NEW","mission_requires_stock","2624","","Kontrakt vyžaduje: *X"
"NEW","mission_requires_stock_count","2624","","Kontrakt vyžaduje: *Y *X"
"NEW","mission_requires_combatvessel","2624","","Kontrakt vyžaduje ozbrojené bojové plavidlo"
"NEW","mission_requires_cabinspace","2624","","Kontrakt vyžaduje alespoň *X volných kajut"
"NEW","mission_requires_combatrating","2624","","Vyžaduje Hodnocení bojeschopnosti alespoň *X"
"NEW","mission_requires_industryrating","2624","","Vyžaduje Hodnocení průmyslu alespoň *X"
"NEW","mission_requires_logisticsrating","2624","","Vyžaduje Hodnocení logistiky alespoň *X"
"NEW","mission_requires_humanitarianrating","2624","","Vyžaduje Hodnocení humanitární činnosti alespoň *X"
"NEW","mission_requires_notindemo","2624","","Nedostupné v demoverzi"
"NEW","mission_difficulty","2624","","Této misi bylo přiděleno hodnocení obtížnosti *X."
"NEW","mission_difficulty_short","2624","","OBTÍŽNOST *X"
"NEW","mission_requirement_passed","2624","","[SPLNĚNO]"
"NEW","mission_requirement_failed","2624","","[NESPLNĚNO]"
"NEW","mission_show_completed","2624","","ZOBRAZIT DOKONČENÉ"
"NEW","mission_type_delivery","2624","","Doručení"
"NEW","mission_delivery_title","2624","","Kurýrní mise: Doručit náklad do blízkého systému"
"NEW","mission_delivery_titlefurther","2624","","Doručit náklad do jiného sektoru"
"NEW","mission_delivery_description","2624","","Mám tu *X beden zásob, které je potřeba doručit."
"NEW","mission_delivery_descriptionfurther","2624","","Cíl je vzdálen *Y skoků, v sektoru *X."
"NEW","mission_delivery_destination","2624","","Cíl je v tomto sektoru, v hvězdném systému S*X."
"NEW","mission_delivery_timed","2624","","Toto zboží je potřeba okamžitě. Máte na to jen *X minut. (+50 % k platu)"
"NEW","mission_delivery_timeremaining","2624","","Na doručení vám zbývá pouhých *X sekund!"
"NEW","mission_delivery_outoftime","2624","","Příliš pozdě – za zbývající náklad již nedostanete zaplaceno."
"NEW","mission_delivery_shuttle","2624","","Raketoplán se zásobami je již na cestě k vám."
"NEW","mission_delivery_delivery","2624","","Dodáno *X z *Y položek."
"NEW","mission_delivery_alldelivered","2624","","Veškerý náklad byl doručen. Hodně štěstí."
"NEW","mission_delivery_turnin","2624","","Raketoplán je na cestě k vyzvednutí nákladu."
"NEW","mission_delivery_received","2624","","Přijato *X z *Y položek. Celková splatná částka: $*Z."
"NEW","mission_delivery_toolate","2624","","Přijato *X z *Y položek, ale časový limit vypršel."
"NEW","mission_delivery_lost","2624","","Zbývajících *X položek nákladu se pohřešuje."
"NEW","mission_delivery_wrongdestination","2624","","Část nákladu byla doručena na špatné místo. Nebude vám zaplaceno."
"NEW","mission_delivery_success","2624","","Doručeno *X z *Y položek"
"NEW","mission_delivery_location","2624","","Doleťte do cílového systému"
"NEW","mission_type_passengers","2624","","Přeprava cestujících"
"NEW","mission_passengers_title","2624","","Urgentní žádost o přepravu osob"
"NEW","mission_passengers_titlefurther","2624","","Cestující vyžadují přepravu přes sektory"
"NEW","mission_passengers_description","2624","","Je zde skupina *X civilistů, kteří hledají bezpečný odvoz."
"NEW","mission_passengers_descriptionfurther","2624","","Jejich cíl je vzdálen *Y skoků, v sektoru *X."
"NEW","mission_passengers_destination","2624","","Jejich cíl je v tomto sektoru. Vysaďte je v systému S*X."
"NEW","mission_passengers_requirements","2624","","Vaše loď bude potřebovat dostatek volných kajut v obytné sekci."
"NEW","mission_passengers_shuttle","2624","","Jsou na cestě k vám a brzy zadokují."
"NEW","mission_passengers_delivery","2624","","Na palubě je *X z *Y cestujících."
"NEW","mission_passengers_alldelivered","2624","","To je vše, všichni cestující jsou na palubě. Šťastnou cestu, veliteli."
"NEW","mission_passengers_turnin","2624","","Vítejte! Vyslali jsme raketoplán k vyzvednutí cestujících."
"NEW","mission_passengers_received","2624","","*X z *Y cestujících dorazilo bezpečně do cíle. Celková splatná částka: $*Z."
"NEW","mission_passengers_lost","2624","","*X cestujících nedorazilo bezpečně do cíle."
"NEW","mission_passengers_wrongdestination","2624","","Cestující byli vysazeni na úplně jiném místě! Za ně nedostanete zaplaceno."
"NEW","mission_passengers_success","2624","","Přepraveno *X z *Y cestujících"
"NEW","mission_passengers_collection","2624","","Vyzvedněte všechny cestující"
"NEW","mission_passengers_location","2624","","Dopravte cestující do cíle"
"NEW","mission_type_refugees","2624","","Uprchlíci"
"NEW","mission_refugees_title","2624","","Přijměte uprchlíky do své péče"
"NEW","mission_refugees_description","2624","","Máme zde *X civilistů, kteří nemají kam jít a jak uniknout z prázdnoty, než dorazí."
"NEW","mission_refugees_description2","2624","","Najděte pro ně místo ve své flotile, postarejte se o ně a my vám budeme navždy vděčni."
"NEW","mission_refugees_requirements","2624","","Vaše loď bude potřebovat dostatek volných kajut v obytné sekci."
"NEW","mission_refugees_alldelivered","2624","","Všichni uprchlíci jsou na palubě. Přejeme vám hodně štěstí, veliteli."
"NEW","mission_refugees_received","2624","","Na palubě je *X z *Y cestujících. Celková platba: $*Z."
"NEW","mission_type_rescue","2624","","Záchrana"
"NEW","mission_rescue_title","2624","","Zachraňte civilisty z vraku lodi"
"NEW","mission_rescue_description1","2624","","Loď uvízla kvůli potížím s motory a posádka potřebuje okamžitou záchranu."
"NEW","mission_rescue_description2","2624","","Poškozená loď se nachází poblíž v systému S*X. Pospěšte si!"
"NEW","mission_rescue_description2b","2624","","Loď je v sousedním sektoru."
"NEW","mission_rescue_description3","2624","","Na palubě je *X členů posádky a musí být bezpečně vysazeni někde poblíž."
"NEW","mission_rescue_timed","2624","","Motory lodi brzy explodují. (+25 % k platu)."
"NEW","mission_rescue_meteors","2624","","V oblasti jsou hlášeny meteorické roje. (+25 % k platu)."
"NEW","mission_rescue_thrust","2624","","Loď je v pohybu – k bezpečnému zadokování bude třeba trocha umu. (+25 % k platu)"
"NEW","mission_rescue_spin","2624","","Loď se nekontrolovaně otáčí. Zadokování bude velkou výzvou. (+25 % k platu)"
"NEW","mission_rescue_hostiles","2624","","V oblasti se nacházejí nepřátelské síly. (+50 % k platu)"
"NEW","mission_rescue_requirements","2624","","K úspěšnému zadokování k poškozené lodi budete potřebovat alespoň čtyři manévrovací trysky."
"NEW","mission_rescue_accepted","2624","","Označili jsme polohu vraku na vaší mapě. Prosím, spěchejte!"
"NEW","mission_rescue_rescued","2624","","*X z *Y členů posádky bylo zachráněno a jsou na palubě."
"NEW","mission_rescue_allrescued","2624","","Všichni členové posádky byli zachráněni! Vysaďte je na nejbližší hvězdné základně nebo kolonii."
"NEW","mission_rescue_received","2624","","*X z *Y členů posádky se dostalo do bezpečí. Celková splatná částka: $*Z."
"NEW","mission_rescue_lost","2624","","*X členů posádky nedorazilo bezpečně."
"NEW","mission_rescue_timer","2624","","Jádro motoru lodi exploduje za pouhých *X sekund!!"
"NEW","mission_rescue_destroyed","2624","","Jádro motoru lodi explodovalo."
"NEW","mission_rescue_location","2624","","Doleťte k uvízlé lodi"
"NEW","mission_type_combat","2624","","Boj"
"NEW","mission_combat_title_mines","2624","","Vyčistit nebezpečné minové pole"
"NEW","mission_combat_title_roguefighters","2624","","Napadnout a zničit odmetené stíhače"
"NEW","mission_combat_title_pirategang","2624","","Zlikvidovat pirátský gang"
"NEW","mission_combat_title_armouredthugs","2624","","Vyhladit obrněné hrdlořezy"
"NEW","mission_combat_title_mercenarystation","2624","","Zničit nepřátelskou žoldáckou zbraňovou platformu"
"NEW","mission_combat_title_communityships","2624","","Napadnout a zničit nepřátelský pirátský gang"
"NEW","mission_combat_description1","2624","","V blízkém hvězdném systému tohoto sektoru operuje nelegálně malá flotila nepřátelských lodí."
"NEW","mission_combat_description2","2624","","Příliš dlouho obtěžovali obchodní a humanitární lodě."
"NEW","mission_combat_description3","2624","","Doleťte do systému, sjednoťte se s nimi v boji a zničte je."
"NEW","mission_combat_requirements","2624","","K přijetí této mise budete potřebovat ozbrojené bojové plavidlo."
"NEW","mission_combat_piratecount","2624","","Hlášení naznačují, že v nepřátelské flotile skrývající se v systému *Y je *X lodí."
"NEW","mission_combat_mines_description1","2624","","Pirátké síly vytvořily nebezpečné minové pole v rušné přepravní trase."
"NEW","mission_combat_mines_description2","2624","","Jejich cílem je zjevně ochromit jakékoli obchodní lodě, které se přiblíží, a poté je oloupit o cenný náklad."
"NEW","mission_combat_mines_description3","2624","","Doleťte do systému a zničte minové pole dříve, než se objeví pirátské síly."
"NEW","mission_combat_mines_requirement","2624","","Budete potřebovat zbraňový systém k ničení min na dálku."
"NEW","mission_combat_accept","2624","","Označili jsme polohu nepřátelských sil na vaší mapě. Lovu zdar."
"NEW","mission_combat_attacknow","2624","","Lokalizovali jste nepřátelské síly! Okamžitě je zničte."
"NEW","mission_combat_destroyed","2624","","Zničili jste *X z *Y nepřátel."
"NEW","mission_combat_alldestroyed","2624","","Všechny nepřátelské síly byly zničeny. Celková platba: $*X."
"NEW","mission_combat_failure","2624","","Zbývající nepřátelské síly unikly."
"NEW","mission_combat_success","2624","","Zničeno *X/*Y nepřátel"
"NEW","mission_combat_location","2624","","Nepřátelské lodě se nacházejí v systému S*X."
"NEW","mission_combat_objective","2624","","Najděte nepřátelské síly a zaútočte na ně"
"NEW","mission_type_fortress","2624","","Zničit nepřátelskou pevnost"
"NEW","mission_fortress_title","2624","","Zničit nepřátelskou pevnost"
"NEW","mission_fortress_objective","2624","","Doleťte k pevnosti"
"NEW","mission_fortress_accept","2624","","Označili jsme polohu pevnosti na vaší mapě. Hodně štěstí, kapitáne."
"NEW","mission_fortress_description1","2624","","Nepřátelé si v tomto sektoru vybudovali pevnost. Zdá se, že v ní vyrábějí své lodě."
"NEW","mission_fortress_description2","2624","","Pevnost jim dává značnou moc nad celým sektorem a je třeba se s ní vypořádat."
"NEW","mission_fortress_description3","2624","","Doleťte k pevnosti, zničte ji a zlikvidujte všechny zbývající nepřátele."
"NEW","mission_fortress_destroyfortress","2624","","Zničit pevnost"
"NEW","mission_fortress_destroyhostiles","2624","","Zlikvidovat zbývající nepřátele"
"NEW","mission_fortress_success","2624","","Útok na pevnost byl úspěšný."
"NEW","mission_type_industry","2624","","Těžba asteroidů"
"NEW","mission_industry_title","2624","","Těžební kontrakt: Těžba kriticky důležitých minerálů"
"NEW","mission_industry_refined_title","2624","","Těžba a rafinace kritických surovin"
"NEW","mission_industry_description","2624","","Existuje obrovská poptávka po palivových článcích pro nadsvětelný pohon (FTL), které napájejí evakuační lodě."
"NEW","mission_industry_description2","2624","","Dokážeme vyrobit palivo pro FTL, ale potřebujeme tilium (Tilium ore), které se nachází pouze v určitých pásech asteroidů."
"NEW","mission_industry_description3","2624","","Naštěstí se jeden takový pás nachází poblíž v tomto sektoru, v systému S*X."
"NEW","mission_industry_description3b","2624","","Nejbližší pás asteroidů je v sousedním sektoru."
"NEW","mission_industry_tiliumrequired","2624","","Doleťte k pásu asteroidů a vytěžte *X tilia."
"NEW","mission_industry_refinedrequired","2624","","Poté vytěženou rudu zpracujte v huti (Smelter)."
"NEW","mission_industry_description4","2624","","Následně rudu odevzdejte na jakékoli obchodní stanici a vyzvedněte si odměnu."
"NEW","mission_industry_requirements","2624","","Tento kontrakt vyžaduje vhodné těžební plavidlo vybavené těžebními lasery a logistickými drony."
"NEW","mission_industry_accepted1","2624","","Označili jsme polohu pásu asteroidů na vaší mapě."
"NEW","mission_industry_gathered","2624","","Na této lodi máte *X tilia (potřebujeme *Y)."
"NEW","mission_industry_return","2624","","Vraťte se do kolonie nebo loděnice a doručte tilium."
"NEW","mission_industry_received","2624","","Obdrželi jsme *X tilia z celkového počtu *Y. Celková splatná částka: $*Z."
"NEW","mission_industry_meteorshower","2624","","VAROVÁNÍ: V daném systému jsou hlášeny meteorické roje. (+50 % k platu)."
"NEW","mission_industry_hostiles","2624","","VAROVÁNÍ: Poblíž pásu asteroidů táboří nepřátelské síly. (+50 % k platu)."
"NEW","mission_industry_refined","2624","","==> Tilium musí být před doručením nejprve zpracováno v huti. <=="
"NEW","mission_industry_shuttle","2624","","Vyslali jsme raketoplán k vyzvednutí tilia."
"NEW","mission_industry_lost","2624","","Na palubě vaší lodi již není žádné další tilium."
"NEW","mission_industry_success","2624","","Vytěženo *X/*Y rudy"
"NEW","mission_industry_location","2624","","Doleťte k pásu asteroidů"
"NEW","mission_type_production","2624","","Výroba"
"NEW","mission_production_title","2624","","Výrobní kontrakt: Výroba surovin"
"NEW","mission_production_description1","2624","","Máme naléhavý požadavek na *X balení (stacks) R*Y."
"NEW","mission_production_description2","2624","","Můžete si vybrat, zda produkt vyrobíte ze surovin, nebo jej získáte jiným způsobem."
"NEW","mission_production_marketprice","2624","","Tržní cena těchto položek by byla $*X."
"NEW","mission_production_markup","2624","","(Kvůli naléhavosti nabízíme o *X % více oproti tržní sazbě)."
"NEW","mission_production_available","2624","","Ve vaší flotile je k převodu k dispozici *X balení R*Y (potřebujeme *Z)."
"NEW","mission_production_received","2624","","Obdrželi jsme *X balení R*Y z celkového počtu *Z."
"NEW","mission_production_nomore","2624","","Ve vaší flotile již není k dispozici žádné R*X."
"NEW","mission_production_success","2624","","Dodáno *X/*Y položek"
"NEW","mission_type_SectorDestroy","2624","","Zničit nepřátelské síly"
"NEW","mission_sectordestroy_title","2624","","CÍL SEKTORU: Zničit všechny nepřátelské síly"
"NEW","mission_sectordestroy_system","2624","","Zničili jste nepřátelské síly v systému S*X. Platba ve výši $*Y je na cestě k vám."
"NEW","mission_sectordestroy_progress","2624","","Vyčištěno *X z *Y systémů"
"NEW","mission_sectordestroy_desc1","2624","","V tomto sektoru se usídlily nepřátelské síly. Brání našemu evakuačnímu úsilí a kradou životně důležité suroviny."
"NEW","mission_sectordestroy_desc2","2624","","Chceme, abyste navštívili každé místo na mapě označené jako NEPŘÁTELÉ (HOSTILES)."
"NEW","mission_sectordestroy_desc3","2624","","Zlikvidujte všechna nepřátelská plavidla, která na těchto místech najdete."
"NEW","mission_sectordestroy_payment","2624","","Po vyčištění každé lokace bude vyplacena částka $*X, celkem tedy $*Y."
"NEW","mission_sectordestroy_map","2624","","Zničit nepřátele [*X/*Y]"
"NEW","mission_sectordestory_success","2624","","NEPŘÁTELÉ ELIMINOVÁNI"
"NEW","mission_type_SectorRescue","2624","","Záchrana (Sektor)"
"NEW","mission_sectorrescue_title","2624","","CÍL SEKTORU: Zachraňte civilisty z vraku lodi"
"NEW","mission_sectorrescue_description1","2624","","Prověřte nouzové volání v systému S*X."
"NEW","mission_sectorrescue_thrusters","2624","","POZN.: K MANÉVROVÁNÍ DO POZICE BUDETE POTŘEBOVAT ALESPOŇ ČTYŘI TRYSKY."
"NEW","mission_sectorrescue_timed","2624","","Motory lodi brzy explodují. (+25 % k platu)."
"NEW","mission_sectorrescue_meteors","2624","","V oblasti jsou hlášeny meteorické roje. (+25 % k platu)."
"NEW","mission_sectorrescue_thrust","2624","","Loď je v pohybu – k bezpečnému zadokování bude třeba trocha umu. (+25 % k platu)."
"NEW","mission_sectorrescue_spin","2624","","Loď se nekontrolovaně otáčí. Zadokování bude velkou výzvou. (+25 % k platu)."
"NEW","mission_sectorrescue_hostiles","2624","","V oblasti se nacházejí nepřátelské síly. (+50 % k platu)."
"NEW","mission_sectorrescue_requirements","2624","","K úspěšnému zadokování k poškozené lodi budete vyžadovat čtyři manévrovací trysky."
"NEW","mission_sectorrescue_accepted","2624","","Označili jsme polohu vraku na vaší mapě. Prosím, spěchejte!"
"NEW","mission_sectorrescue_rescued","2624","","*X z *Y členů posádky bylo zachráněno a jsou na palubě."
"NEW","mission_sectorrescue_allrescued","2624","","Všichni členové posádky byli zachráněni! Vysaďte je na nejbližší hvězdné základně nebo kolonii."
"NEW","mission_sectorrescue_received","2624","","*X z *Y členů posádky se dostalo do bezpečí. Dlužná částka: $*Z."
"NEW","mission_sectorrescue_lost","2624","","*X členů posádky nedorazilo bezpečně."
"NEW","mission_sectorrescue_timer","2624","","Jádro motoru lodi exploduje za pouhých *X sekund!!"
"NEW","mission_sectorrescue_map_initial","2624","","Prověřit nouzové volání"
"NEW","mission_sectorrescue_map","2624","","Zachráněno lidí [*X/*Y]"
"NEW","mission_sectorrescue_awardcaption","2624","","Zachráněno *X lidí."
"NEW","mission_sectorrescue_success","2624","","ZÁCHRANA DOKONČENA"
"NEW","mission_type_SectorProtect","2624","","Ochrana (Sektor)"
"NEW","mission_sectorprotect_title","2624","","CÍL SEKTORU: Chraňte loď pod útokem"
"NEW","mission_sectorprotect_description1","2624","","Prověřte nouzové volání v systému S*X."
"NEW","mission_sectorprotect_description2","2624","","Obchodní plavidlo je pod útokem neznámého nepřítele. Již utrpělo těžká poškození."
"NEW","mission_sectorprotect_accepted","2624","","Označili jsme polohu lodi na vaší mapě. Prosím, spěchejte!"
"NEW","mission_sectorprotect_map_initial","2624","","Prověřit nouzové volání"
"NEW","mission_sectorprotect_map","2624","","Prověřit nouzové volání"
"NEW","mission_sectorprotect_calltoarms","2624","","Plavidlo je pod útokem! Odrazte nepřátelské lodě, než bude pozdě."
"NEW","mission_sectorprotect_kills","2624","","*X z *Y nepřátelských lodí bylo zničeno."
"NEW","mission_sectorprotect_allenemieskilled","2624","","Všichni nepřátelé byli zničeni."
"NEW","mission_sectorprotect_friendlykilled","2624","","Loď byla bohužel zničena."
"NEW","mission_sectorprotect_offer3","2624","","Zvolte si odměnu, kapitáne."
"NEW","mission_sectorprotect_action_payment","2624","","VZÍT FINANČNÍ ODMĚNU"
"NEW","mission_sectorprotect_action_ship","2624","","VZÍT LOĎ JAKO ODMĚNU"
"NEW","mission_sectorprotect_success","2624","","ZÁCHRANA DOKONČENA"
"NEW","mission_sectorprotect_sos1","2624","","Voláme jakékoli plavidlo, jsme pod útokem! Prosíme o pomoc, dlouho už nevydržíme!"
"NEW","mission_sectorprotect_offer1","2624","","Děkujeme, kapitáne! Bez vaší pomoci bychom nepřežili."
"NEW","mission_sectorprotect_offer2","2624","","Pokud byste měli zájem, bylo by nám ctí spojit síly s vaší flotilou."
"NEW","mission_sectorprotect_call","2624","","PŘÍCHOZÍ NOUZOVÉ VOLÁNÍ"
"NEW","mission_type_sectorjumpgate","2624","","Hvězdná brána (Sektor)"
"NEW","mission_sectorjumpgate_title","2624","","CÍL SEKTORU: Aktivujte Hvězdnou bránu"
"NEW","mission_sectorjumpgate_description1","2624","","Hvězdná brána na konci tohoto sektoru vyžaduje před použitím splnění určitých podmínek."
"NEW","mission_sectorjumpgate_damage","2624","","Hvězdná brána je poškozená a musí být opravena a znovu seřízena."
"NEW","mission_sectorjumpgate_toll","2624","","Za použití Hvězdné brány je třeba zaplatit TRANZITNÍ POPLATEK. Tyto peníze pokrývají provozní náklady a spotřebu energie takto masivního zařízení."
